
"TA2ID;English;Latin;Français;Español;Portugues;Italiano;Parsi"
"6226;Gingival branches of greater palatine nerve;Rami gingivales nervi palatini majoris;Branches gingivales du nerf grand palatin;Ramos gingivales del nervio palatino mayor;Ramos gengivais do nervo palatino maior;Rami gengivali del nervo palatino maggiore;شاخه های بجی پی کامی بزرگتر"
"6227;Lesser palatine nerves;Nervi palatini minores;Nerfs petits palatins;Nervios palatinos menores;Nervos palatinos menores;Nervi palatini minori;پی های کامی کوچکتر"
"6228;Middle palatine nerve;Nervus palatinus medius;Nerf palatin moyen;Nervio palatino medio;Nervo palatino médio;Nervo palatino medio;پی کامی میانی"
"6229;Posterior palatine nerve;Nervus palatinus posterior;Nerf palatin postérieur;Nervio palatino posterior;Nervo palatino posterior;Nervo palatino posteriore;پی کامی پسی"
"6230;Tonsillar branches of lesser palatine nerves;Rami tonsillares nervorum palatinorum minorum;Branches tonsillaires des nerfs petits palatins;Ramos tonsilares de los nervios palatinos menores;Ramos tonsilares de nervos palatinos menores;Rami tonsillari dei nervi palatini minori;شاخه های بادامکی پی های کامی کوچکتر"
"6231;Zygomatic nerve;Nervus zygomaticus;Nerf zygomatique;Nervio cigomático;Nervo zigomático;Nervo zigomatico;پی گونه ای"
"6232;Zygomaticotemporal nerve;Nervus zygomaticotemporalis;Nerf zygomaticotemporal;Nervio cigomaticotemporal;Nervo zigomático-temporal;Nervo zigomaticotemporale;پی گونه ای گیجگاهی"
"6233;(Communic. branch of zygomaticotemporal n. to lacrimal n.);(Ramus communicans lacrimalis nervi zygomaticotemporalis);(Br. communiqu. du n. zygomaticotemporal avec le n. lacrymal);(Ramo comunicante del n. cigomaticotemporal al n. lagrimal);(R. comunicante do n. zigomáticotemporal com o n. lacrimal);(Ramo comunicante del n. zigomaticotemp. al n. lacrimale);شاخه پیوندی پی گونه ای گیجگاهی به پی اشکی"
"6234;Zygomaticofacial nerve;Nervus zygomaticofacialis;Nerf zygomaticofacial;Nervio cigomaticofacial;Nervo zigomáticofacial;Nervo zigomatico-facciale;پی گونه ای -چهره ای"
"6235;Posterior superior alveolar nerve;Nervus alveolaris superior posterior;Nerf alvéolaire postérosuperieur;Nervio alveolar postérosuperior;Nervo alveolar superior posterior;Nervo alveolare posteriore superiore;پی پسی بالایی چاله دندانی"
"6236;Superior dental plexus;Plexus dentalis superior;Plexus dentaire supérieur;Plexo dental superior;Plexo dentário superior;Plesso dentale superiore;تار دندانی بالایی"
"6237;Superior dental branches of superior alveolar nerves;Rami dentales superiores nervorum alveolarium superiorum;Branches dentaires supérieures des nerfs alvéolaires sup.;Ramos dentales superiores de los n. alveolares superiores;Ramos dentais superiores dos nervos alveolares superiores;Rami dentali superiori dei nervi alveolari superiori;شاخه های دندانی بالایی پی های چاله دندانی بالایی"
"6238;Gingival branches of superior alveolar nerves;Rami gingivales nervorum alveolarium superiorum;Branches gingivales des nerfs alvéolaires supérieurs;Ramos gingivales de los nervios alveolares superiores;Ramos gengivais dos nervos alveolares superiores;Rami gengivali dei nervi alveolari superiori;شاخه های بجی پی های چاله دندانی بالایی"
"6239;Infra-orbital nerve;Nervus infraorbitalis;Nerf infra-orbitaire;Nervio infraorbitario;Nervo infra-orbital;Nervo infraorbitario;پی زیر چشمی"
"6240;Middle superior alveolar nerve;Nervus alveolaris superior medius;Nerf alvéolaire supérieur moyen;Nervio alveolar superior medio;Nervo alveolar superior médio;Nervo alveolare superiore medio;پی چاله دندانی بالایی میانی"
"6241;Anterior superior alveolar nerve;Nervus alveolaris superior anterior;Nerf alvéolaire antérosuperior;Nervio alveolar superior posterior;Nervo alveolar superior anterior;Nervo alveolare superiore anteriore;پی چاله دندانی پیشی بالایی"
"6242;Palpebral branches of infra-orbital nerve;Rami palpebrales nervi infraorbitalis;Branches palpébrales du nerf infra-orbitaire;Ramos palpebrales del nervio infraorbitario;Ramos palpebrais do nervo infra-orbital;Rami palpebrali del nervo infraorbitale;شاخه های پلکی پی زیر چشمی"
"6243;External nasal branches of infra-orbital nerve;Rami nasales externi nervi infraorbitalis;Branches nasales externes du nerf infra-orbitaire;Ramos nasales externos del nervio infraorbitario;Ramos nasais externos do nervo infra-orbital;Rami nasali esterni del nervo infraorbitale;شاخه های بیرونی بینی پی زیر چشمی"
"6244;Internal nasal branches of infra-orbital nerve;Rami nasales interni nervi infraorbitalis;Branches nasales internes du nerf infra-orbitaire;Ramos nasales internos del nervio infraorbitario;Ramos nasais internos do nervo infra-orbital;Rami nasali interni del nervo infraorbitale;شاخه های بینی درونی پی زیر چشمی"
"6245;Superior labial branches of infra-orbital nerve;Rami labiales superiores nervi infraorbitalis;Branches labiales supérieures du nerf infra-orbitaire;Ramos labiales superiores del nervio infraorbitario;Ramos labiais superiores do nervo infra-orbital;Rami labiali superiori del nervo infraorbitale;شاخه های لبی بالایی پی زیر چشمی"
"6246;Mandibular nerve;Nervus mandibularis;Nerf mandibulaire;Nervio mandibular;Nervo mandibular;Nervo mandibolare;پی آروراه پایینی"
"6247;Meningeal branch of mandibular nerve;Ramus meningeus nervi mandibularis;Branche méningée du nerf mandibulaire;Ramo meníngea del nervio mandibular;Ramo meníngeo do nervo mandibular;Ramo meningeo del nervo mandibolare;شاخه پرده مغزی پی آرواره پایینی"
"6248;Branches of mandibular nerve to otic ganglion;Rami ganglionici otici nervi mandibularis;Branches du nerf mandibulaire pour le ganglion otique;Ramos del nervio mandibular para el ganglio ótico;Ramos do nervo mandibular para gânglio ótico;Rami gangliari del nervo mandibolare al ganglio otico;شاخه های پی آروراه پایینی به گره گوشی"
"6249;Anterior division of mandibular nerve;Divisio anterior nervi mandibularis;Division antérieure du nerf mandibulaire;División anterior del nervio mandibular;Divisão anterior do nervo mandibular;Divisione anteriore del nervo mandibolare;بخش پیشی پی آرواره پایینی"
"6250;Nerve to medial pterygoid muscle;Nervus pterygoideus medialis;Nerf du muscle ptérygoïdien médial;Nervio del músculo pterigoideo medial;Nervo ao músculo pterigóideo medial;Nervo pterigoideo interno;پی ماهیچه ناخنی درونی"
"6251;Nerve to tensor veli palatini;Nervus tensoris veli palatini;Nerf du tenseur du voile du palais;Nervio del tensor del velo palatino;Nervo ao tensor veli palatini;Nervo del muscolo tensore del velo palatino;پی ماهیچه کشنده پرده کام"
"6252;Nerve to tensor tympani;Nervus tensoris tympani;Nerf du tenseur du tympan;Nervio del tensor del tímpano;Nervo ao tensor do tímpano;Nervo del muscolo tensore del timpano;پی ماهیچه کشنده پرده گوش"
"6253;Masseteric nerve;Nervus massetericus;Nerf massétérique;Nervio masetérico;Nervo massetérico;Nervo masseterino;پی ماهیچه جونده"
"6254;Deep temporal nerves;Nervi temporales profundi;Nerfs temporaux profonds;Nervios temporales profundos;Nervos temporais profundos;Nervi temporali profondi;پی های گیجگاهی ژرف"
"6255;Posterior deep temporal nerve;Nervus temporalis profundus posterior;Nerf temporal profond postérieur;Nervio temporal profundo posterior;Nervo temporal posterior profundo;Nervo temporale profondo posteriore;پی گیجگاهی ژرفی- پسی"
"6256;Anterior deep temporal nerve;Nervus temporalis profundus anterior;Nerf temporal profond antérieur;Nervio temporal profundo anterior;Nervo temporal profundo anterior;Nervo temporale profondo anteriore;پی گیجگاهی ژرفی- پیشی"
"6257;Nerve to lateral pterygoid muscle;Nervus pterygoideus lateralis;Nerf du muscle ptérygoïdien latéral;Nervio al músculo pterigoideo lateral;Nervo ao músculo pterigóideo lateral;Nervo pterigoideo esterno;پی به ماهیچه ناخنی بیرونی"
"6258;Buccal nerve;Nervus buccalis;Nerf buccal;Nervio bucal;Nervo bucal;Nervo buccale;پی لپی"
"6259;Gingival branches of buccal nerve;Rami gingivales nervi buccalis;Branches gingivales du nerf buccal;Ramos gingivales del nervio bucal;Ramos gengivais do nervo bucal;Rami gengivali del nervo buccale;شاخه های بجی پی لپی"
"6260;Posterior division of mandibular nerve;Divisio posterior nervi mandibularis;Division postérieure du nerf mandibulaire;División posterior del nervio mandibular;Divisão posterior do nervo mandibular;Divisione posteriore del nervo mandibolare;بخش پسی پی آرواره پایینی"
"6261;Auriculotemporal nerve;Nervus auriculotemporalis;Nerf auriculotemporal;Nervio auriculotemporal;Nervo auriculotemporal;Nervo auricolotemporale;پی گوشی- گیجگاهی"
"6262;Nerve to external acoustic meatus;Nervus meatus acustici externi;Nerf du méat acoustique externe;Nervio al meato acústico externo;Nervo para meato acústico externo;Nervo del meato acustico esterno;پی دهانگاه بیرونی گوش"
"6263;Branches of auriculotemporal nerve to tympanic membrane;Rami nervi auriculotemporalis membranae tympani;Branches du nerf auriculotemporal pour la membrane tympanique;Ramos del nervio auriculotemporal para la membrana timpánica;Ramos do nervo auriculotemporal à membrana timpânica;Rami alla membrana timpanica del nervo auricolotemporale;شاخه های پی گوشی گیجگاهی به پرده گوش"
"6264;Parotid branches of auriculotemporal nerve;Rami parotidei nervi auriculotemporalis;Branches parotidiennes du nerf auriculotemporal;Ramos parotídeos del nervio auriculotemporal;Ramos da parótida do nervo auriculotemporal;Rami parotidei del nervo auricolotemporale;شاخه های بناگوشی پی گوشی گیجگاهی"
"6265;Anterior auricular nerves;Nervi auriculares anteriores;Nerfs auriculaires antérieurs;Nervios auriculares anteriores;Nervos auriculares anteriores;Nervi auricolari anteriori;پی های گوشی پیشی"
"6266;Superficial temporal branches of auriculotemporal nerve;Rami temporales superficiales nervi auriculotemporalis;Branches temporales superficielles du nerf auriculotemporal;Ramos temporales superficiales del nervio auriculotemporal;Ramos temporais superficiais do nervo auriculotemporal;Rami temporali superficiali del nervo auricolotemporale;شاخه های گیجگاهی رویی پی گوشی گیجگاهی"
"6267;Lingual nerve;Nervus lingualis;Nerf lingual;Nervio lingual;Nervo lingual;Nervo linguale;پی زبانی"
"6268;Branches of lingual nerve to isthmus of fauces;Rami nervi lingualis isthmi;Branches du nerf lingual vers l'isthme du gosier;Ramos del nervio lingual al istmo de las fauces;Ramos do nervo lingual para o istmo das fauces;Rami del nervo linguale all'istmo delle fauci;شاخه های پی زبانی به تنگه خرخره ای"
"6269;Sublingual nerve;Nervus sublingualis;Nerf sublingual;Nervio sublingual;Nervo sublingual;Nervo sottolinguale;پی زیر زبانی"
"6270;Lingual branches of lingual nerve;Rami linguales nervi lingualis;Branches linguales du nerf lingual;Ramos linguales del nervio lingual;Ramos linguais do nervo lingual;Rami linguali del nervo linguale;شاخه های زبانی پی زبانی"
"6271;Posterior branch of lingual nerve to submandibular ganglion;Ramus posterior ganglionicus submandibularis nervi lingualis;Br. post. du nerf lingual pour le ganglion submandibulaire;R. posterior del nervio lingual al ganglio submandibular;Ramo posterior do nervo lingual para gânglio submandibular;Ramo post. del n. linguale al g. sottomandibolare;شاخه پسی پی زبانی به گره زیر آرواره پایینی"
"6272;(Branches of lingual nerve to sublingual ganglion);(Rami ganglionici sublinguales nervi lingualis);(Br. postérieures du n. lingual pour le g. submandibulaires);(Ramos del nervio lingual al ganglio sublingual);(Ramos do nervo lingual ao gânglio sublingual);(Rami del nervo linguale al ganglio sublinguale);شاخه های پی زبانی به گره زیر زبانی"
"6273;Gingival branches of lingual nerve;Rami gingivales nervi lingualis;Branches gingivales du nerf lingual;Ramos gingivales del nervio lingual;Ramos gengivais do nervo lingual;Rami gengivali del nervo linguale;شاخه های بجی پی زبانی"
"6274;Inferior alveolar nerve;Nervus alveolaris inferior;Nerf alvéolaire inférieur;Nervio alveolar inferior;Nervo alveolar inferior;Nervo alveolare inferiore;پی چاله دندانی پایینی"
"6275;Nerve to mylohyoid muscle;Nervus mylohyoideus;Nerf mylohyoïdien;Nervio del músculo milohioideo;Nervo ao músculo milohióideo;Nervo al muscolo miloioideo;پی ماهیچه آسیابی-لامی"
"6276;Inferior dental plexus;Plexus dentalis inferior;Plexus dentaire inférieur;Plexo dental inferior;Plexo dentário inferior;Plesso dentale inferiore;تار دندانی پایینی"
"6277;Dental branches of inferior alveolar nerve;Rami dentales nervi alveolaris inferioris;Branches dentaires du nerf alvéolaire inférieur;Ramos dentales del nervio alveolar inferior;Ramos dentais do nervo alveolar inferior;Rami dentali del nervo alveolare inferiore;شاخه های دندانی پی چاله دندانی پایینی"
"6278;Gingival branches of inferior alveolar nerve;Rami gingivales nervi alveolaris inferioris;Branches gingivales du nerf avéolaire inférieur;Ramos gingivales del nervio alveolar inferior;Ramos gengivais do nervo alveolar inferior;Rami gengivali del nervo alveolare inferiore;شاخه های بجی پی چاله دندانی پایینی"
"6279;Mental nerve;Nervus mentalis;Nerf mentonnier;Nervio mental;Nervo mental;Nervo mentoniero;پی چانه ای"
"6280;Mental branches of mental nerve;Rami mentales nervi mentalis;Branches mentonnières du nerf mentonnier;Ramos mentales del nervio mental;Ramos mentais do nervo mental;Rami mentali del nervo mentoniero;شاخه های چانه ای پی چانه ای"
"6281;Inferior labial branches of mental nerve;Rami labiales inferiores nervi mentalis;Branches labiales inférieures du nerf mentonnier;Ramos labiales inferiores del nervio mental;Ramos labiais inferiores do nervo mental;Rami labiali inferiori del nervo mentoniero;شاخه های لبی پایینی پی چانه ای"
"6282;Gingival branches of mental nerve;Rami gingivales nervi mentalis;Branches gingivales du nerf mentonnier;Ramos gingivales del nervio mental;Ramos gengivais do nervo mental;Rami gengivali del nervo mentoniero;شاخه های بجی پی چانه ای"
"6283;Abducens nerve (VI);Nervus abducens (VI);Nerf abducens (VI);Nervio abducens (VI);Nervo abducente (VI);Nervo abducente (VI);پی دورکننده"
"6284;Facial nerve (VII);Nervus facialis (VII);Nerf facial (VII);Nervio facial (VII);Nervo facial (VII);Nervo facciale (VII);پی چهره ای"
"6285;Motor root of facial nerve;Radix motoria nervi facialis;Racine motrice du nerf facial;Raíz motora del nervio facial;Raiz motora do nervo facial;Radice motoria del nervo facciale;ریشه جنبشی پی چهره ای"
"6286;Sensory root of facial nerve;Radix sensoria nervi facialis;Racine sensitive du nerf facial;Raíz sensorial del nervio facial;Raiz sensorial do nervo facial;Radice sensoriale del nervo facciale;ریشه سوهشی پی چهره ای"
"6287;Genigulate ganglion;Ganglion geniculi;Ganglion géniculé;Ganglio genigulado;Genigular gânglio;Ganglio genicolato;گره زانویی"
